"title","link","text"
"作風犀利婦產科醫師 出書教「孕產攻略」","/news/story/7266/3357438","

被病患評價為「醫術很好、脾氣很差」的嘉義基督教醫院婦產科醫師王培中，作風犀利直爽，文采不錯的他，10餘年前即透過網路線上回答孕產婦問題，並在報章雜誌發表衛教文章。王以深入淺出方式，將高深的醫學文獻，化為有溫度、有情感的文字，近期將出版《透視婦產科（第一部）：看懂超音波，孕產攻略升級！》，讓準爸媽一窺婦產科超音波奧妙。
現年48歲的王培中，台大醫科畢業，堅守婦產科第一線近20年，接生數累計超過1萬5000例。當年為何選擇走上婦產科這條路，王培中說，婦產科是可介入生老病死的全科，從生命開始顧到生命結束，具有挑戰性；另一個「誘因」是，當年台大導師柯滄銘是產科權威，看到老師常掛著爽朗笑容，心想「當婦產科醫師應該是讓人精神愉快，（懷孕）病人會很快樂來看你」，於是加入接生大軍行列，「豈知竟是上了賊船，踏上沒日沒夜的不歸路！」
談到擔任婦產科醫師的甘苦，王培中說，產科醫師工作沒定時，工時是一般醫師兩倍，他曾一個小時接生4名產婦、一天接生11名寶寶，除非出國不在台灣，否則不曾超過3天沒看到病人的血，和家人相處時間很零碎，有時到餐廳點餐後，卻急忙趕回醫院接生，要隨時保持機動性。
醫界內、外、婦、兒、急等科別，正面臨「五大皆空」隱憂，很多婦產科醫師想「逃開」接生這件事，一來是風險高，二來是影響生活品質，另一方面是「接生一名孕婦，顧兩條人命，醫師能得到的報酬，比眼科醫師開白內障門診手術還少，甚至還比醫美診所打一支針還少」，王培中坦言，保持熱忱須靠使命感去支持。
「女性懷孕生產，如同男生當兵，是人生重要階段」王培中說，婦產科第一線有許多感人故事，曾經有一名孩子早夭的產婦，持續供應母乳給同時間生產的早產嬰兒，「母乳天使」善行，讓人動容。
談起出書動機，王培中說，現代人習慣隨時查網路找解答，可能會認知錯誤，希望透過有主題、圖文並茂等資訊，有助和醫師溝通，讓剛懷孕或準備懷孕的新婚夫妻不會視懷孕為畏途。書中還談到關於「重男輕女」觀念的幾個奇思妙想等，讓讀者能輕鬆理解並獲得知識，相當有可讀性。
《透視婦產科（第一部）：看懂超音波，孕產攻略升級！》本月12日新書上市，王培中說，下一本書將寫高層次超音波、有合併症的懷孕等，將臨床所見忠實呈現。婦產科醫師王培中「以身作則」，育有3個孩子。圖／王培中提供分享  facebook   嘉基醫師王培中（後排左）堅守婦產科第一線近20年，接生數累計超過1萬5000例，他說，當婦產科醫師最大成就感是感受新生喜悅，在路上常被認出來，媽媽會對孩子介紹說「這就是為你接生的醫師」。圖／王培中提供分享  facebook   嘉義基督教醫院婦產科醫師王培中出書談超音波解密，也帶讀者了解婦產科醫師心裡想法。圖／王培中提供分享  facebook   個性率真的王培中出書分享婦產科超音波的奧妙，是適合準爸媽閱讀的產科寶典。記者王慧瑛／攝影分享  facebook   "
"MERS再現南韓 男子停留科威特3周","/news/story/7266/3357610","
衛福部疾管署表示，南韓衛生單位昨天公布1名中東呼吸症候群冠狀病毒感染症（MERS）個案，是當地一名61歲男子。該例也是南韓2015年結束MERS疫情至今，出現的首例確診個案。
據了解，該男子今年8月16日至9月6日於科威特出差，7日搭乘阿聯酋航空經杜拜轉機返回首爾。出差期間曾因腹瀉，在科威特當地醫院就診，但返國途中因症狀持續，抵達仁川機場後即前往三星首爾醫院接受隔離治療。
由於男子有發燒、咳痰及肺炎症狀，醫院通報為MERS疑似個案，並轉收治於首爾大學附屬醫院。
南韓評估男子感染地應為科威特，已成立應變小組，針對個案接觸者採取居家隔離措施，包含空服員與乘客、機場人員、醫療人員及家屬等共20人。
南韓2015年曾發生MERS疫情，當年5月20日出現首例個案後，同年12月23日疫情結束，共計186例確診，其中38例死亡。
南韓官方表示，男子在就醫時明確告知旅遊史並被立即隔離治療，且南韓經歷疫情風波，已具備相關應變及檢驗能力，應不至於發生疫情擴散及社區傳播風險。
疾管署副署長莊人祥表示，MERS主要傳染途徑，是接觸或吸入患病駱駝的飛沫或分泌物而感染，若和感染個案有密切接觸，就可能發生人傳人案例，並有群聚染，以醫院及家庭居多。
莊人祥說，該署評估，目前國內感染風險為低，但會持續關注該疫情，並加強來自中東地區航班的檢疫，另提醒民眾往返流行地區應做好個人防護。
莊人祥表示，依世界衛生組織（WHO）公布資料顯示，自2012年9月至今年7月，全球累計2241例MERS確診病例，795例死亡，共27國曾通報病例，主要集中於中東地區且疫情持續，以沙烏地阿拉伯最多。
疾管署目前針對國際間MERS旅遊疫情建議：沙烏地阿拉伯列為旅遊疫情建議第二級警示（Alert），伊朗、約旦、科威特、阿曼、卡達、阿拉伯聯合大公國列為第一級注意（Watch）。相關資訊可至疾管署官網或打防疫專線1922洽詢。南韓自2015年後，再次出現MERS確診個案。 美聯社分享  facebook   "
"「以旅客心為我心」華航地勤邱珮鈴 服務旅客也顧好飛安","/news/story/7266/3357597","
中華航空公司運務督導邱珮鈴，每天在櫃台及候機室第一線面對旅客，除了專業訓練做後盾，也秉持著「以旅客心為我心」的精神，讓旅客感受到桃園機場最優質的服務。
邱珮鈴大學就讀韓語系，因為喜歡接觸人群，與人互動，畢業後選擇考進中華航空公司擔任運務員，服務9年，已經升任督導職務，也是其他航空公司委託華航代理業務的督導員，所以她也不只服務華航的旅客，也服務其他航空公司的旅客。
台灣夏季多颱風，每次颱風侵襲桃園機場，連續好幾天的航班都會受到影響。一次颱風過境航班無法起降，1名準備搭機前往印尼峇里島的女性旅客，因為班機取消滯留桃園機場大廳，又無法回家，向邱珮鈴求助希望借用毛毯過夜，等候次日的班機，當時已經下班的邱珮鈴，臨時找不到毛毯，就拿出自己的外套借給這名旅客應急。
第2天邱珮鈴休假沒有到機場，這名旅客候補搭上飛機，登機前特別把借來的外套委託邱珮鈴的同事轉交歸還。等到這名旅客結束旅程回到台灣，特別寫了1封感謝信給邱珮鈴，並附上伴手禮及1張中了200元獎金的發票，感謝邱珮鈴在颱風天溫暖人心的協助，中獎的發票希望為邱珮鈴帶來好運。
另1次天候影響發生在大陸華東地區，當地雷雨航班無法飛行取消，邱珮鈴與同事一下子面對300位焦急的旅客，耐心向旅客說明，分頭安排旅客轉搭飛往附近航點的班機，或者轉機前往目的地，實在沒辦法搭上飛機的旅客，聯繫旅館安排住宿，花了4個多小時安頓完所有旅客，邱珮鈴與同事緊繃的神經才緩和下來。因為圓滿處理危機，旅客沒有抱怨，代理的航空公司事後特別發函感謝邱珮鈴及同事的盡責表現。
天候影響的變化球不能漏接，維護飛航安全更是航空公司運務人員重要職責之一，為了能協助移民官做好把關證照先期把關的工作，航空公司櫃台人員必須具備基本護照辨識能力。邱珮鈴帶領同事參加2017年移民署國境事務大隊舉辦的「證照辨識達人比賽」，事前密集訓練，反覆練習各項辨識技巧，比賽中獲得由各航空公司人員組隊參加的業餘組冠軍。
認真工作的她，甚至連執行飛航安全最嚴格的美國都予以稱讚。美國國土安全部運輸安全局（TSA）每年定期查核各國機場安全措施。2017年下半年的查核工作，隨機挑選上邱珮鈴當班的櫃台，實地查核航空公司人員對旅客旅行證件的檢查，以及行李是否攜帶危安物品等各項安全作業是否按照規定執行，查核結果零缺失，完全符合TSA的要求，當場獲得TSA查核員的讚揚。
旅客出門在外，可能會遭遇各種狀況。邱珮鈴認為，身為桃園機場大家庭的一分子，能夠理解旅客的無奈，幫助旅客是機場服務人員份內應該做的；沒有工作是不辛苦的，只要旅客一句「謝謝」，相信就是對所有機場服務人員最大的鼓勵，機場工作人員也一定會協助旅客平安順利的踏上旅途。中華航空公司地勤督導員邱珮鈴，秉持「以旅客心為我心」的服務精神，站在第一線提供旅客面對面的服務，同時顧好飛安工作，以零缺失的成績，通過美國國土安全部運輸安全局（TSA）嚴格查核。記者陳嘉寧／攝影分享  facebook   中華航空公司地勤督導員邱珮鈴，秉持「以旅客心為我心」的服務精神，站在第一線提供旅客面對面的服務，同時顧好飛安工作，以零缺失的成績，通過美國國土安全部運輸安全局（TSA）嚴格查核。記者陳嘉寧／攝影分享  facebook   中華航空公司地勤督導員邱珮鈴，秉持「以旅客心為我心」的服務精神，站在第一線提供旅客面對面的服務，同時顧好飛安工作，以零缺失的成績，通過美國國土安全部運輸安全局（TSA）嚴格查核。記者陳嘉寧／攝影分享  facebook   "
"10月淡季！ 玩東南亞比暑假便宜5千　泰5日1.8萬","/news/story/7266/3357111","
隨著10月即將到來，東南亞旅遊也進入暑假後的淡季。根據中華民國旅遊品質保障協會新公佈的旅遊價格參考資訊，今年10～12月期間的東南亞旅遊較7、8月旺季售價調降約2,000～5,000元不等。
根據品保協會所提供的資料，10～12月常是安排公司獎勵旅遊、員工旅遊的時間。相較於9月，整體售價因機票與飯店無太大變化，因此售價持平，但是較7、8月價格有所調降。以峇里島5日超值團為例，10～12月時的售價自22,000元起，純泰國5～6日超值團，售價約18,000元起；菲律賓5日則為23,500元起。
另外已經封島半年的長灘島，預計將於10月27日之後開島，直飛航班預計在2019年1月19日之後開始。品保協會表示，旅客在直飛航班開航前，可先改以轉機方式前往。另外航空公司常會依照航線需求有早鳥預購，建議消費者提早購買，價格可能會更便宜。長灘島將於10月底重新開放。圖／美新社分享  facebook   "
"熱帶性低氣壓滯留巴士海峽 不排除10日成颱","/news/story/7266/3357730","巴士海峽目前有一熱帶性低氣壓，中央氣象局今天下午發布熱帶性低氣壓特報，預計明天起將為東南部帶來降雨，也不排除發展為今年第23號颱風百里嘉（Barijat）。
中央氣象局預報中心主任呂國臣今天表示，這個熱帶性低氣壓目前位在巴士海峽，距離鵝鑾鼻約240公里，中心有滯留趨勢，預計明、後天將為東南部及恆春半島帶來明顯降雨，也不排除在明天增強為今年第23號颱風百里嘉。
至於今年第22號颱風山竹是否會影響台灣天氣，他說，山竹颱風目前路徑一路向西朝東亞前進，已經發展為中度颱風，不排除影響台灣天氣，但是對台灣的威脅程度得看其距離台灣的遠近判定，氣象局將持續觀察。"
"影／國際油價仍走強 本周國內汽油漲1角、柴油漲2角","/news/story/7266/3357480","

受到美國從嚴禁運伊朗石油，引燃市場供應缺口之預期心理，以及北半球夏天用油旺季延續等因素影響，導致國際油價持續走強。中油依浮動油價機制計算，並以油價平穩機制吸收1/4調幅後，宣布從9月10日凌晨零時起
，調漲各式汽油價格每公升0.1元，柴油價格每公升調漲0.2元，其中95無鉛油價，已經來到近3年9個月的新高點。
中油調整後的參考零售價格分別為：92無鉛汽油每公升29.3元、95無鉛汽油每公升30.8元、98無鉛汽油每公升
32.8元、超級柴油每公升27.5元。受到美國從嚴禁運伊朗石油，引燃市場供應缺口之預期心理，以及北半球夏天用油旺季延續等因素影響，導致國際油價持續走強。中油依浮動油價機制計算，並以油價平穩機制吸收1/4調幅後，宣布從9月10日凌晨零時起，調漲各式汽油價格每公升0.1元，柴油價格每公升調漲0.2元，其中95無鉛油價，已經來到近3年9個月的新高點。聯合新聞網分享  facebook   "
"比男人還帥！女星們開始裝「褲」","/news/story/7270/3357876","
不知是否今年好萊塢興起的平權議題影響，讓許多的女星們在公開場合都樂穿起褲裝造型，俐落的設計都使她們帥氣度絲毫不輸男人！
被視為是奧斯卡金像獎前哨戰的加拿大多倫多影展，熱鬧展開，影后茱莉亞羅勃茲（Julia Roberts）也特地出席新劇「Homecoming」首映，和當年與她合作賣座愛情喜劇片「新娘不是我」的男星德莫穆隆尼，一同走上紅毯。茱莉亞羅勃茲將頭髮挽起，穿著別出心裁的Givenchy高級訂製服系列的黑、白配色褲裝，上身披著黑色墊肩披風外套加上亮片點綴的領片，看來有氣勢又不失女人味，直把身旁的男星們都比了下去。而她在先前觀賞改編成百老匯劇碼的「麻雀變鳳凰時」，亦是以輕鬆的黑色皮褲搭配橘色T恤、黑外套，帶出時髦風範。
而在美國老牌Ralph Lauren在紐約時尚周舉辦50周年大秀之際，不少受邀的女星也同樣以褲裝來向這走過半個世紀的品牌致敬。像是甜姐兒代表的安海瑟薇（Anne Hathaway）雖然看起來有點發福，但仿製男裝晚宴服的高腰封和長褲則解救了她的整體造型。花邊教主布蕾克萊芙莉（Blake Lively）與安海瑟薇相比坦白說有點撞風格，同樣是向男裝擷取靈感，不過卻憑藉著眼神中透露的性感魅力，輕鬆駕馭了非常男性的服裝單品。而在這當中最穿的最佳的則是台灣代表歐陽娜娜，以宛如特務般的造型搭配略為煙燻的眼妝，成熟風格中帶有些許清純。花邊教主布蕾克萊芙莉出席品牌周年大秀與安海瑟薇撞風格，同樣是向男裝擷取靈感。圖／Ralph Lauren提供分享  facebook   影后茱莉亞羅勃茲以黑色皮褲搭配橘色T恤、黑外套，輕鬆造型前往欣賞改編成百老匯歌舞劇的「麻雀變鳳凰」。圖／摘自Instagram分享  facebook   歐陽娜娜以宛如特務般的造型搭配略為煙燻的眼妝，成熟風格中帶有些許清純，出席Ralph Lauren的周年大秀。圖／Ralph Lauren提供分享  facebook   影后茱莉亞羅勃茲出席新劇「Homecoming」首映，穿著別出心裁的Givenchy高級訂製服系列的黑、白配色褲裝。圖／摘自Instagram分享  facebook   現身Ralph Lauren的周年大秀的安海瑟薇雖有點發福，但仿製男裝晚宴服的高腰封和長褲則解救了她的整體造型。圖／Ralph Lauren提供分享  facebook   "
"長聖細胞製劑廠查廠通過 新藥獲申請審核","/news/story/7266/3357477","長聖國際生技今宣布，該公司位於台中之細胞製劑廠經衛福部食藥署（TFDA）查廠通過，也通過了試驗用新藥之申請審核。圖／長聖國際生技提供分享  facebook   中科進駐廠商長聖國際生技今宣布，繼今年2月以異體人類臍帶間質幹細胞新藥治療心肌梗塞取得美國食品藥物管理局（FDA）批准進行臨床一期人體試驗後，長聖位於中國醫藥大學附設醫院之細胞製劑實驗室也經衛福部食藥署（TFDA）核准進行臨床實驗，新藥同時通過了試驗用新藥之申請審核。

總經理黃文良指出，全世界每年約有1600萬人罹患心肌梗塞，近年來國人心肌梗塞更有日益升高及患病年齡下降的趨勢。心肌梗塞發作病人常須在數小時內緊急施救，長聖生技的幹細胞試劑，能提供病人一個有效的救治機會。

不僅如此，中風試驗用新藥也已向美國FDA提出審核申請。黃文良總經理表示，全世界每年約有1700萬人中風，並且有3.3億人曾有中風病史。顯見心肌梗塞和腦中風的醫療，都亟需醫藥界積極研究與開發新藥。

他強調，心肌梗塞與腦中風目前只能寄望幹細胞治療，而國外的細胞療法大都採取自體幹細胞，但長聖生技採取不一樣的方法，運用的是異體幹細胞，也就是在實驗室裡用新生嬰兒的臍帶萃取幹細胞製成試劑後，再打進病患身體中，這種異體細胞療法，已在動物實驗中獲得證實，可以促進受損心肌細胞及神經細胞的修復與再生，使受損部位能恢復正常功能。

而且，這不像自體細胞治療需花數週等待培養自體幹細胞，在關鍵時間內就能施打，對於心肌梗塞和腦中風患者幫助很大。

除了幹細胞外，長聖在免疫細胞上也有其獨到之處，黃文良解釋道，長聖以樹突細胞疫苗(DC Vaccine)治療惡性腦瘤(GBM)已完成一期臨床試驗，也通過了美國FDA孤兒藥申請，八月份剛向TFDA提出二期臨床試驗申請，相信不久就會有好消息傳來。

CAR-T免疫療法也緊鑼密鼓研發中，未來半年就會發布。長聖在中科園區所建置的醫療等級PIC／S GMP規格之細胞製劑製造廠，也已於今年初完成確效，未來將作為長聖免疫細胞製劑的生產基地。
長聖國際生技今宣布，該公司位於台中之細胞製劑廠經衛福部食藥署（TFDA）查廠通過，也通過了試驗用新藥之申請審核。圖／長聖國際生技提供分享  facebook   "
"南港區玉成段土地 台鐵局招商都更","/news/story/7266/3357445","
台鐵局將公開評選「台北市南港區玉成段二小段732地號土地」都更案。台鐵局指出，基地位處捷運昆陽站北側，屬台北市南港區，總面積3392.19平方公尺，都市計畫土地使用分區為第一種特定商業區，建蔽率55％、容積率382％，預計明（10）日起至下月24將招商文件公開閱覽，12月下旬正式公告招商。
台鐵局表示，基地位處捷運昆陽站北側，由昆陽街、南港路三段47巷、市民大道七段及昆陽街60巷圍起，交通便捷且鄰近鐵路、捷運等車站節點，預計採都市更新權利變換的方式活化，並公開評選民間業者進行開發。
台鐵局於明日起至10月24日止，共計45日辦理招商文件公開閱覽，預定於12月下旬正式公告招商，台鐵局表示，如有意見者，請於公開閱覽期間以書面郵寄至台北市北平西路3號3樓3002室，台灣鐵路管理局企劃處開發科收。台鐵局南港區玉成段土地將招商。台鐵局提供分享  facebook   "
"美籍導遊：台灣多元文化 應大方展現特色","/news/story/7266/3357164","長期在台灣部落推動觀光的美籍導遊羅雪柔（Cheryl Robbins）說，台灣雖面臨中國打壓，但不影響外國人到台灣旅遊意願，台灣有山、大自然與多元文化，應更聚焦、大方展現特色。
來自美國的羅雪柔近30年前到台灣，原先只是想體驗不同文化，卻在因緣際會下愛上台灣的原住民部落，不只考取導遊證照，帶國外旅客體驗當地文化，甚至到部落協助發展觀光。
她說，台灣人不是沒信心，而是有種文化，從小被教育被別人講多好沒關係，就是不能講自己有多好，但在市場推廣上不能講自己有多好，就會有推廣障礙。
「西方人雖然也要謙卑，但懂得推廣自己」，羅雪柔表示，行銷要跟別人講自己的優點在哪，但台灣在行銷表現上會較模糊。台灣有很多別人沒有的優點，應懂聚焦，更大方展現特色。
羅雪柔表示，台灣有豐富的山、大自然還有多元文化，人們友善好客，不只是原住民，她也常受漢人幫助；台灣治安也讓外國人稱讚，在台灣晚上要出門都很安全，很多國家比不上。
此外，羅雪柔帶團時也充分感受台灣人對外國旅客的尊重。她說，有次帶澳洲旅客到台東縣參加阿美族豐年祭，雙方雖語言不通，比手畫腳溝通，彼此卻能互相尊重、面露開心神情，這是她工作上最大滿足。"
"當威嚴父親進了養老院… 比利時名舞團震撼你","/news/story/7270/3357219","
10月來迎接台北國家兩廳院國際劇場藝術節。首檔要震撼你的，就是比利時偷窺者舞團「家庭三部曲」首部作品《父親》。
偷窺者舞團向來以日常生活的細節為基礎，發展出「超真實」的敘事手法與創作美學。這次舞作以養老院為場景，打破邏輯時空規則，以扭曲身體顛覆傳統「父親」的威嚴形象，保證讓你驚動。接下來的《南洋情報交換所》，透過台灣柳春春劇社的「身體」和馬來西亞藝術家區秀詒的「聲音」，探索亞洲歷史的流轉，也是佳作。
隨後由劇作家馮勃棣與導演Baboo聯手的《神農氏》，以及阮劇團與導演李銘宸合作的《再約》，前者刻畫當代藥物濫用的現狀，後者以黑色幽默諧仿電視通俗劇，在反映社會現象外，也諷刺疏離脆弱的人際關係，都是想了解當代青年編導風格必看作品。以上10月5日至14日在國家戲劇院等地演出。 台灣柳春春劇社和馬來西亞藝術家區秀詒合作的《南洋情報交換所》。圖／兩廳院提供分享  facebook   比利時偷窺者舞團帶來「家庭三部曲」第一部作品《父親》。圖／兩廳院提供分享  facebook   台灣柳春春劇社和馬來西亞藝術家區秀詒合作的《南洋情報交換所》。圖／兩廳院提供分享  facebook   比利時偷窺者舞團帶來「家庭三部曲」第一部作品《父親》。圖／兩廳院提供分享  facebook   "
"重磅流感藥拚上市 單劑24小時見效","/news/story/7266/3357784","創新抗流感藥物baloxavir marboxil，只需服用一劑就能在24小時內減緩症狀。（photo by Minot Air Force Base）分享  facebook   創新抗流感藥物baloxavir marboxil拚上市，只需服用一劑就能在24小時內減緩症狀！日本鹽野義製藥2月公布近千人的臨床試驗結果顯示，服用baloxavir後26.5小時即可抗病毒解熱，藥效優於安慰劑的80.2小時。此外，服用一劑新藥的療效等同於現今抗流感藥物克流感5天的療程。維吉尼亞大學研究員海登表示，若新藥能受美國FDA批准，將會替流感治療帶來變革。

世界衛生組織指出，流行性感冒對全球健康造成嚴重威脅，全球每年流感導致大約 300至500 萬例流感重症，其中65萬的患者會死亡。台灣疾管署表示，流感由病毒引起，其中A型及B型病毒常引起季節性大流行，爆發流行快速、散播範圍廣泛以及併發症嚴重，會引起發燒、頭痛、肌肉痛、疲倦、流鼻涕、喉嚨痛以及咳嗽等症狀。目前以流感疫苗作為預防，加上克流感等抗病毒藥物來進行治療。

根據《科技日報》報導，日本鹽野義製藥推出一款創新抗流感藥baloxavir marboxil，只需服用一劑就能在24小時內減緩流感症狀，並殺死病毒。目前這款新藥已通過日本的第二期臨床人體實驗，在389名20至64歲的受試者中，只需23.4 至28.2小時即能抗病解熱。至於2017年流感期間的第三期臨床試驗中，新藥發揮療效僅需26.5小時，優於安慰劑的80.2小時。

這款新藥已於今年2月在日本核准上市，美國食品藥品監督管理局（FDA）則賦予其優先審評資格，有望於今年底在美國上市。海登博士向《技術研發雜誌》表示，baloxavir對於無併發症的流感相當有效，且沒有明顯副作用，將對流感治療帶來變革。對於新藥的神奇之處，海登解釋，baloxavir能抑制病毒的酵素來防止其複製，且無論A型或B型病毒都有效，這是全新的抗病毒機轉。
【更多精采內容，詳見】 "
"穿制服的哈利波特後背包 你想進哪個學院？","/news/story/7270/3357495","
九月迎接新學期，不少品牌秋冬新品也輪番上市。今年，電影成了許多包款設計師的靈感來源，從歐美人氣小說改編的「哈利波特」，到香港名導王家衛的「花樣年華」，電影中的經典人物造型都躍上不同包款，身為電影迷絕對不能錯過！
紐約品牌Danielle Nicole去年底推出「哈利波特」主題系列商品，不只將故事中四大學院赫夫帕夫、史萊哲林、葛來分多、雷文克勞的制服化身為手拿包，他們各自的象徵動物像是獾、蛇、獅子與老鷹以及代表色系也成了重點元素，妝點輕便手袋。今年秋冬，本系列增添了學院制服及哈利的貓頭鷹「嘿美」後背包，象徵動物也新推出造型鍊帶包，要繼續讓更多粉絲在新學期也能一起進入魔法學院。
英國品牌LULU GUINNES秋冬HEART FACE系列以香港名導王家衛的「花樣年華」為靈感，將張曼玉飾演的蘇麗珍作為設計主題，把她在電影海報上的經典鮑伯髮型和整體輪廓重現在包款上，並搭配明亮的鮮紅、桃紅、粉紅色塊以及垂墜耳環來提升趣味，既保留電影的復古氛圍，又不失現代摩登風格。雷文克勞的象徵動物-老鷹鍊帶包。圖／摘自Danielle Nicole官網分享  facebook   葛來分多的象徵動物-獅子鍊帶包。圖／摘自Danielle Nicole官網分享  facebook   葛來分多制服後背包。圖／摘自Danielle Nicole官網分享  facebook   嘿美後背包。圖／摘自Danielle Nicole官網分享  facebook   赫夫帕夫制服後背包。圖／摘自Danielle Nicole官網分享  facebook   雷文克勞制服後背包。圖／摘自Danielle Nicole官網分享  facebook   葛來分多制服後背包。圖／摘自Danielle Nicole官網分享  facebook   HEART FACE後背包，6,980元。圖／LULU GUINNES提供分享  facebook   HEART FACE扁式手拿包，3,780元。圖／LULU GUINNES提供分享  facebook   史萊哲林制服後背包。圖／摘自Danielle Nicole官網分享  facebook   HEART FACE系列以「花樣年華」張曼玉飾演的蘇麗珍作為設計主題，手提包14,800元。圖／LULU GUINNES提供分享  facebook   "
"好欺負不等於乖！重視孩子面對衝突的勇氣和能力","/news/story/7272/3348263","分享  facebook   【文：許嬰寧 心理師】

「我在家我是比較乖的小孩。」七歲的女生告訴我。
「怎麼說呢？」
「我妹都會摔東西，還會把書都撕下來」
「真的？」
「對！他還會畫在牆壁上，或是畫在我的課本上。」
「那爸爸媽媽怎麼說呢？」
「爸爸媽媽說不可以，可是他還是會畫，畫完以後還會把我的功課也撕破。」
我聽到很吃驚，因為這個孩子的開頭是「我在家是比較乖的小孩」。

七歲孩子的自我認知，看起來是正面的自我認知，可是卻是建立在一些玩具被剝奪、生活被欺負的狀況下，比較而來的。再聊下去，才發現他已經認同了這種相對比較，雖然很不樂意自己的物品被破壞，但卻沒有這個年紀的孩子應該有的情緒反應。照理來說，七歲的孩子物品被破壞應該感覺非常難過，即使對方就是自己的手足，應當也會極力反抗，表現出憤怒和不悅。

可是，他在長期地生活模式當中，已經內化了相處之下的自我認同，如果他無法改變現況，只能讓這樣的事情發生，若他不做其他反抗或者反擊，他就會是比較乖的那個孩子。

這是一個不恰當的潛在自我認同。

他默許了這樣的行為，讓另外一個環境中的孩子，用不成熟不理智地方是侵略他的界線，而他只能合理化這樣的行為，讓那個搞破壞的孩子有個「比較不乖」的標籤後，自己得以釋懷。

如果未來這個孩子在學校當中，也遇到類似霸凌的事件時，他可能會自動化扮演那個忍受不平等對待的角色，期待大人一樣視他為比較乖的小孩。但在學校環境當中，會有幾種潛在風險，是這個孩子或者家長，現在恐怕無法預見的。

學校裡的霸凌行為經常是暗地裡發生
許多爸媽在得知班上有霸凌行為時，經常已經上演了一陣子。孩子之間的權力模式非常細微，班級老師也無法顧及每個時刻，有些言語上的霸凌更是難以覺察，所以如果孩子之間有不當的互動，遭受欺負的孩子恐怕已經經歷了好多次。

扮演受害者的角色可能遭致更多迫害
在孩子的世界裡面，不當的對待經常是沒有特定原因的。往往和身材比例、言語表達能力、發展狀況都有關係，更重要的是，也和孩子被欺負後的反應有相當大的關係。一個可以忍受被欺負的孩子，未來就有可能成為再次被欺負的焦點，當身邊的孩子漸漸長大，力量更強，有可能會使忍讓的孩子受到更激烈的迫害。

學校中的受害小孩恐怕無法回家訴苦
「自認為是比較乖」的孩子如果已經內化了這種自我感覺，在學校中遇到不平等待遇時，恐怕無法回家自在地表達出來。他們可能會誤以為父母希望她是可以忍讓的，因為在家中可能經常發生容忍手足的情況，而那些情況發生當下，如果他的容忍行為遭到的肯定和鼓勵，那對於尚未成熟的心智而言，很容易也把學校發生的侵略行為當作容忍的機會。

失去了判斷對錯和適當防衛的能力
孩子需要在挫折和衝突之間，學會人際關係的界限和解決問題的能力。這些都仰賴父母的教育，以及衝突本身。這也是孩子在社會化過程當中重要的環節，教導他們認識自己的感受、保護自己的物品、重視自己的價值，都是心理發展上的關鍵，一旦在幼年時錯把容忍當作常態時，孩子可能失去了判斷對錯和適當防衛的能力，衍伸成年後的關係議題。

我們都不希望自己的孩子是潛在的受害者，但偏偏父母很難第一時間覺察在學校發生的人際互動。孩子一旦接受了團體的運作模式，等於也在塑形他的自我價值感，也影響他對其他人的信賴。

在家裡，即使手足間的衝突常讓父母非常無力，恨不得可以用任何方式讓孩子們間的衝突平息，但千萬不要習慣讓某一個孩子忍讓，不要塑造出一個「自認比較乖的受害者」，形成手足之間不良的互動模式。

我們可以幫助孩子認識衝突、解決衝突，培養他們面對衝突的勇氣和能力，而且無論衝突的對象是誰，同學、手足或是陌生的孩子都好，孩子無法一輩子都在父母的視線範圍之內，因此更要讓他們理解自我保護的重要性。

好欺負的孩子不是乖，是對自己不夠好的開始。

【延伸閱讀】
●專家、網友經驗分享，面對校園霸凌你應該這樣做
●當孩子面對「關係霸凌」請別對他說這幾句話，反而造成二度傷害"
